id,parent_structure_id,depth,count,volume (mm^3),density (cells/mm^3)
10685,10683.0,7.0,1676.0,0.68928125,2431.518338849345
10689,10683.0,7.0,500.0,0.153921875,3248.4011775454264
10690,10683.0,7.0,80.0,0.075734375,1056.3234990715905
10691,10666.0,6.0,6217.0,0.60178125,10330.9965207457
10692,10691.0,7.0,4292.5,0.227078125,18903.185852886534
10693,10691.0,7.0,666.5,0.114765625,5807.488087134105
10694,10691.0,7.0,942.5,0.21415625,4400.992266160806
10695,10691.0,7.0,315.5,0.04578125,6891.467576791809
10696,10666.0,6.0,2198.5,0.805875,2728.0905847681092
10697,10696.0,7.0,445.5,0.046546875,9570.996978851963
10698,10696.0,7.0,951.5,0.127234375,7478.32494166769
10699,10696.0,7.0,98.0,0.119375,820.9424083769634
10700,10696.0,7.0,66.5,0.179890625,369.66906974724225
10701,10696.0,7.0,440.0,0.245109375,1795.1169758398673
10702,10696.0,7.0,197.0,0.08771875,2245.814036337727
10703,10666.0,6.0,784.0,0.72375,1083.2469775474956
10704,10666.0,6.0,2908.0,0.26209375,11095.266483844043
10705,10704.0,7.0,479.0,0.034546875,13865.219357756672
10706,10704.0,7.0,62.0,0.011453125,5413.369713506138
10707,10704.0,7.0,2347.5,0.202453125,11595.276684417688
10710,10704.0,7.0,19.5,0.013640625,1429.5532646048111
10711,10666.0,6.0,1448.0,0.332796875,4351.002394478614
10712,10711.0,7.0,1105.5,0.159953125,6911.399824167236
10713,10711.0,7.0,342.5,0.17284375,1981.5584885192552
10715,10640.0,4.0,38011.0,7.62128125,4987.481599632607
10716,10715.0,5.0,4207.0,0.3959375,10625.414364640885
10717,10716.0,6.0,94.0,0.02359375,3984.1059602649007
10718,10716.0,6.0,39.0,0.003015625,12932.642487046633
10720,10716.0,6.0,1033.0,0.095890625,10772.690239530717
10731,10716.0,6.0,384.5,0.02525,15227.722772277226
10732,10716.0,6.0,834.5,0.103765625,8042.162324951061
10733,10716.0,6.0,1822.0,0.144421875,12615.817375311046
10734,10715.0,5.0,8853.0,1.0321875,8576.930063578566
10735,10734.0,6.0,451.5,0.049375,9144.303797468354
10737,10734.0,6.0,237.5,0.046234375,5136.870564379858
10738,10734.0,6.0,1072.0,0.09271875,11561.846983485
10739,10734.0,6.0,1561.0,0.1899375,8218.492925304376
10743,10734.0,6.0,303.0,0.022328125,13570.328901329598
10744,10734.0,6.0,1762.5,0.278109375,6337.434687341985
10745,10734.0,6.0,150.0,0.004578125,32764.505119453926
10746,10734.0,6.0,30.0,0.00584375,5133.689839572193
10747,10734.0,6.0,296.5,0.04815625,6157.040882543803
10749,10734.0,6.0,704.0,0.064015625,10997.315108616058
10750,10734.0,6.0,680.5,0.072546875,9380.142149472324
10751,10734.0,6.0,497.0,0.0554375,8965.050732807214
10752,10734.0,6.0,677.5,0.033078125,20481.813887576758
10753,10734.0,6.0,33.0,0.011171875,2953.846153846154
10754,10734.0,6.0,224.0,0.025046875,8943.231441048036
10755,10734.0,6.0,173.0,0.033609375,5147.373314737332
10756,10715.0,5.0,10865.5,1.929375,5631.616456106252
10757,10756.0,6.0,2309.5,0.35571875,6492.488799086357
10762,10756.0,6.0,2311.0,0.510859375,4523.749808839272
10763,10762.0,7.0,79.5,0.038515625,2064.0973630831645
10764,10762.0,7.0,1189.0,0.2724375,4364.303739389768
10765,10764.0,8.0,289.5,0.040109375,7217.763926762757
10766,10764.0,8.0,290.5,0.10684375,2718.923661889441
10767,10764.0,8.0,246.5,0.06790625,3630.0046019328115
10768,10764.0,8.0,24.5,0.01909375,1283.1423895253681
10769,10764.0,8.0,338.0,0.038484375,8782.785221274868
10770,10762.0,7.0,719.0,0.128078125,5613.761132121508
10773,10762.0,7.0,323.5,0.071828125,4503.806830541657
10774,10773.0,8.0,164.0,0.01771875,9255.73192239859
10775,10773.0,8.0,159.5,0.054109375,2947.7331793242856
10776,10756.0,6.0,1157.5,0.203484375,5688.39745066421
10780,10756.0,6.0,227.5,0.06590625,3451.872925557136
10781,10756.0,6.0,358.0,0.09784375,3658.89492175024
10782,10756.0,6.0,478.0,0.065421875,7306.42464771913
10787,10756.0,6.0,1453.5,0.275203125,5281.553398058251
10792,10756.0,6.0,2570.5,0.3549375,7242.120091565415
10793,10715.0,5.0,6939.0,2.84278125,2440.919434092933
10794,10793.0,6.0,3131.0,1.03534375,3024.116386465848
10795,10793.0,6.0,587.0,0.27771875,2113.6491504444693
10796,10793.0,6.0,28.5,0.006296875,4526.0545905707195
10797,10793.0,6.0,347.0,0.082875,4187.028657616893
10798,10793.0,6.0,437.5,0.107453125,4071.542823905773
10799,10793.0,6.0,184.5,0.073703125,2503.285986856053
10800,10793.0,6.0,212.0,0.097484375,2174.7074851739058
10801,10793.0,6.0,628.0,0.26165625,2400.095545204825
10802,10793.0,6.0,1383.5,0.90025,1536.7953346292695
10804,10802.0,7.0,132.0,0.12028125,1097.4279033515197
10805,10715.0,5.0,578.5,0.040625,14239.999999999998
10806,10639.0,3.0,83402.0,18.4108125,4530.05536827883
10807,10806.0,4.0,35533.5,3.4318125,10354.149592962902
10808,10807.0,5.0,15010.0,1.081125,13883.685975257256
10809,10808.0,6.0,4583.5,0.322046875,14232.400174664015
10810,10808.0,6.0,7572.0,0.576546875,13133.364047806173
10811,10808.0,6.0,2854.5,0.18253125,15638.418079096045
10812,10807.0,5.0,20272.0,2.223328125,9117.862438770706
10813,10812.0,6.0,4846.0,0.562953125,8608.176746509755
10814,10812.0,6.0,8705.5,0.661171875,13166.773011934301
10815,10812.0,6.0,6720.5,0.999203125,6725.859669424073
10816,10807.0,5.0,180.0,0.04390625,4099.644128113879
10817,10807.0,5.0,12.5,0.04921875,253.96825396825398
10818,10807.0,5.0,3.5,0.02215625,157.96897038081806
10819,10807.0,5.0,32.0,0.00465625,6872.48322147651
10820,10807.0,5.0,23.5,0.007421875,3166.315789473684
10821,10806.0,4.0,32502.5,10.657703125,3049.672112160659
10822,10821.0,5.0,284.0,0.774140625,366.85841154506005
10823,10821.0,5.0,345.0,0.21378125,1613.7991521707352
10824,10821.0,5.0,34.5,0.011125,3101.123595505618
10825,10821.0,5.0,110.5,0.069171875,1597.4700700248475
10826,10821.0,5.0,4508.5,2.569109375,1754.8883063804942
10830,10821.0,5.0,10010.0,2.833859375,3532.285366136067
10831,10830.0,6.0,1851.5,0.598640625,3092.8405502048918
10832,10830.0,6.0,406.5,0.167015625,2433.9040134717934
10833,10830.0,6.0,3456.5,1.047703125,3299.1215903837265
10834,10830.0,6.0,4295.5,1.0205,4209.211170994611
10838,10821.0,5.0,12598.0,2.3488125,5363.561374098614
10839,10838.0,6.0,852.5,0.085609375,9958.021536776785
10840,10838.0,6.0,139.0,0.039921875,3481.800391389432
10841,10838.0,6.0,277.5,0.0458125,6057.298772169168
10842,10838.0,6.0,138.5,0.021015625,6590.334572490707
10843,10821.0,5.0,3086.0,1.03975,2968.021158932436
10844,10843.0,6.0,737.0,0.63775,1155.62524500196
10845,10843.0,6.0,231.5,0.022078125,10485.49186128804
10846,10843.0,6.0,632.0,0.10275,6150.851581508516
10847,10843.0,6.0,870.5,0.144828125,6010.572877333046
10848,10843.0,6.0,185.5,0.029109375,6372.517444981213
10849,10843.0,6.0,327.0,0.07215625,4531.831961888263
10850,10843.0,6.0,102.5,0.031078125,3298.1397687280037
10852,10821.0,5.0,310.5,0.275609375,1126.5944781450196
10853,10821.0,5.0,425.5,0.394328125,1079.05060030907
10854,10821.0,5.0,176.5,0.016375,10778.625954198473
10855,10821.0,5.0,67.0,0.007953125,8424.361493123772
10856,10821.0,5.0,356.0,0.01525,23344.26229508197
10857,10821.0,5.0,26.0,0.003640625,7141.630901287554
10858,10821.0,5.0,29.5,0.0080625,3658.9147286821703
10859,10821.0,5.0,38.5,0.01909375,2016.3666121112929
10860,10821.0,5.0,17.5,0.0215,813.953488372093
10861,10821.0,5.0,19.5,0.009015625,2162.9116117850954
10862,10821.0,5.0,18.0,0.00565625,3182.3204419889503
10863,10821.0,5.0,41.5,0.02146875,1933.042212518195
10865,10806.0,4.0,3522.0,0.921734375,3821.0574494414404
10866,10865.0,5.0,53.0,0.09890625,535.8609794628752
10867,10865.0,5.0,504.0,0.445140625,1132.2264733756888
10868,10865.0,5.0,2965.0,0.3776875,7850.405427767665
10869,10868.0,6.0,275.0,0.04428125,6210.30345800988
10870,10868.0,6.0,978.5,0.18109375,5403.2786885245905
10871,10870.0,7.0,247.5,0.041,6036.585365853658
10872,10870.0,7.0,173.5,0.035359375,4906.7609368095455
10873,10870.0,7.0,163.0,0.01353125,12046.189376443417
10874,10870.0,7.0,57.0,0.030984375,1839.6369137670197
10875,10870.0,7.0,80.5,0.016328125,4930.1435406698565
10876,10870.0,7.0,106.0,0.009171875,11557.069846678025
10877,10870.0,7.0,80.5,0.019015625,4233.360723089564
10878,10870.0,7.0,18.5,0.009453125,1957.0247933884298
10879,10868.0,6.0,647.0,0.029046875,22274.34104357181
10880,10868.0,6.0,141.5,0.04228125,3346.6371027346636
10881,10868.0,6.0,923.0,0.080984375,11397.260273972603
10882,10639.0,3.0,83541.5,23.88178125,3498.1268409365402
10883,10882.0,4.0,36115.0,8.36934375,4315.15314447444
10884,10883.0,5.0,4561.5,1.923828125,2371.053807106599
10885,10884.0,6.0,467.5,0.3621875,1290.7679033649697
10889,10884.0,6.0,385.0,0.55128125,698.3731081004479
10890,10884.0,6.0,1814.5,0.560875,3235.123690661912
10891,10890.0,7.0,236.5,0.087625,2699.001426533524
10902,10884.0,6.0,1894.5,0.449484375,4214.829492126395
10903,10902.0,7.0,1398.0,0.18303125,7638.039952193956
10904,10902.0,7.0,42.5,0.097515625,435.8275917320942
10905,10902.0,7.0,454.0,0.1689375,2687.3843877173513
10906,10883.0,5.0,18145.5,2.897453125,6262.568958729918
10907,10906.0,6.0,44.5,0.007859375,5662.027833001988
10908,10906.0,6.0,300.0,0.051859375,5784.874962338054
10910,10906.0,6.0,41.5,0.02396875,1731.4211212516298
10911,10906.0,6.0,1259.5,0.27228125,4625.731665327672
10912,10906.0,6.0,9105.0,0.4820625,18887.592376507193
10913,10906.0,6.0,1482.5,1.174015625,1262.7600250209616
10915,10906.0,6.0,38.0,0.008765625,4335.115864527628
10917,10906.0,6.0,376.0,0.12978125,2897.1827594509996
10918,10906.0,6.0,4731.0,0.3451875,13705.594785442696
10919,10906.0,6.0,444.0,0.177078125,2507.367863760699
10920,10906.0,6.0,177.5,0.16075,1104.199066874028
10921,10906.0,6.0,8.0,0.007046875,1135.2549889135253
10922,10906.0,6.0,121.0,0.03484375,3472.6457399103138
10923,10906.0,6.0,17.0,0.021953125,774.3772241992882
10924,10883.0,5.0,4547.5,1.73153125,2626.2881481347795
10925,10924.0,6.0,1579.0,0.30234375,5222.532299741602
10928,10924.0,6.0,26.5,0.00721875,3670.9956709956714
10929,10924.0,6.0,832.0,0.10184375,8169.377109542805
10930,10924.0,6.0,356.5,0.053953125,6607.587604981176
10931,10924.0,6.0,1350.5,1.181421875,1143.1140971551758
10932,10924.0,6.0,335.0,0.048015625,6976.895541815815
10933,10924.0,6.0,5.0,0.013296875,376.0282021151586
10934,10924.0,6.0,63.0,0.0234375,2688.0
10935,10882.0,4.0,47426.5,15.5124375,3057.3209400521355
10936,10935.0,5.0,14929.0,3.969296875,3761.1195307733187
10937,10936.0,6.0,571.0,0.027203125,20990.235496840894
10938,10936.0,6.0,1760.5,0.813140625,2165.062162525701
10941,10938.0,7.0,352.5,0.305296875,1154.6138492246275
10942,10938.0,7.0,1408.0,0.50784375,2772.5063073041656
10943,10936.0,6.0,1214.0,0.207484375,5851.043000225921
10944,10943.0,7.0,692.5,0.16653125,4158.378682679678
10945,10943.0,7.0,521.5,0.040953125,12734.070965280427
10946,10936.0,6.0,467.5,0.1025625,4558.196221815966
10947,10936.0,6.0,167.5,0.077265625,2167.8463094034378
10948,10936.0,6.0,3878.0,0.425578125,9112.31046003598
10954,10936.0,6.0,4669.0,0.84040625,5555.646450749266
10955,10936.0,6.0,1591.5,0.92325,1723.8017871649063
10956,10936.0,6.0,374.5,0.500953125,747.5749352796232
10962,10936.0,6.0,235.5,0.051453125,4576.98147585788
10964,10935.0,5.0,25572.5,8.74478125,2924.3155739315944
10965,10964.0,6.0,47.0,0.015234375,3085.1282051282055
10967,10964.0,6.0,400.5,0.458765625,872.994789005824
10968,10964.0,6.0,7.0,0.00275,2545.454545454546
10970,10964.0,6.0,87.5,0.021578125,4055.0325850832733
10971,10970.0,7.0,61.0,0.010609375,5749.631811487481
10972,10970.0,7.0,26.5,0.01096875,2415.954415954416
10973,10964.0,6.0,777.5,0.08703125,8933.572710951526
10975,10964.0,6.0,2545.0,1.31015625,1942.5163983303516
10976,10964.0,6.0,0.5,0.02690625,18.583042973286876
10977,10964.0,6.0,757.0,0.25446875,2974.8250030701215
10978,10964.0,6.0,4811.5,1.38815625,3466.108372166318
10979,10964.0,6.0,17.0,0.00359375,4730.434782608696
10980,10964.0,6.0,141.5,0.030828125,4589.964521033959
10981,10964.0,6.0,861.5,0.284796875,3024.9629670269383
10982,10981.0,7.0,840.5,0.256109375,3281.800988347264
10983,10981.0,7.0,21.0,0.0286875,732.0261437908496
10984,10964.0,6.0,972.0,0.267015625,3640.236409386155
10985,10964.0,6.0,2855.0,1.015984375,2810.08258616182
10986,10985.0,7.0,1806.5,0.54640625,3306.1481269659707
10987,10985.0,7.0,1048.5,0.469578125,2232.8552889894518
10988,10964.0,6.0,4213.5,1.121953125,3755.504491330687
10989,10964.0,6.0,54.5,0.013953125,3905.9350503919372
10990,10964.0,6.0,1568.0,0.474515625,3304.4222727123056
10991,10990.0,7.0,531.0,0.1194375,4445.839874411303
10992,10990.0,7.0,1037.0,0.355078125,2920.48404840484
10993,10964.0,6.0,1546.5,0.135953125,11375.244224801747
10995,10993.0,7.0,96.0,0.015234375,6301.538461538463
10996,10993.0,7.0,1450.5,0.12071875,12015.531969971526
10998,10964.0,6.0,70.5,0.047296875,1490.5847373637264
11001,10964.0,6.0,2752.0,1.603921875,1715.7942932850144
11002,11001.0,7.0,33.0,0.14403125,229.11694510739858
11003,11001.0,7.0,1918.5,0.908359375,2112.0495398641096
11004,11001.0,7.0,709.0,0.374609375,1892.6381647549529
11005,11001.0,7.0,91.5,0.176921875,517.177426477082
11006,10964.0,6.0,106.5,0.028453125,3742.9983525535426
11007,10964.0,6.0,954.0,0.13971875,6828.002683963319
11008,10964.0,6.0,26.5,0.01175,2255.31914893617
11010,10935.0,5.0,658.0,0.124921875,5267.29205753596
11011,11010.0,6.0,286.0,0.065796875,4346.710995013061
11012,11010.0,6.0,275.5,0.037421875,7362.004175365344
11013,11010.0,6.0,96.5,0.021703125,4446.364290856731
11014,10001.0,2.0,51642.5,26.954421875,1915.919407935734
11015,11014.0,3.0,50651.5,25.6495,1974.7558431938246
11019,11015.0,4.0,20173.5,10.172,1983.2383012190326
11020,11019.0,5.0,134.0,0.06121875,2188.8718734047984
11024,11019.0,5.0,3038.0,2.047734375,1483.5908587997405
11025,11024.0,6.0,1389.5,0.6715,2069.247952345495
11029,11024.0,6.0,1648.5,1.376234375,1197.833762871967
11033,11019.0,5.0,5415.5,3.371953125,1606.042492064595
11042,11033.0,6.0,5415.5,3.371953125,1606.042492064595
11046,11019.0,5.0,5847.0,1.671640625,3497.761368416133
11050,11019.0,5.0,1455.0,0.529578125,2747.4699790517216
11054,11019.0,5.0,1079.0,0.62671875,1721.6654200947394
11058,11019.0,5.0,1608.5,1.10084375,1461.1519573054761
11062,11019.0,5.0,1596.5,0.7623125,2094.285480036074
11066,11015.0,4.0,30478.0,15.4775,1969.1810692941367
11067,11066.0,5.0,4963.5,2.84803125,1742.7828434115672
11071,11066.0,5.0,13231.5,5.403171875,2448.839368079514
11072,11071.0,6.0,7291.5,2.84675,2561.3418810924736
11076,11071.0,6.0,5940.0,2.556421875,2323.5601518235326
11080,11066.0,5.0,5691.5,2.441046875,2331.581608812817
11084,11066.0,5.0,1211.0,1.25290625,966.5527648217893
11088,11066.0,5.0,3054.0,2.864359375,1066.206994365014
11092,11066.0,5.0,2326.5,0.667984375,3482.8658978737344
11096,11014.0,3.0,96.5,0.89165625,108.22556338274978
11097,11096.0,4.0,52.0,0.2503125,207.74032459425717
11098,11096.0,4.0,27.5,0.430734375,63.84445169949578
11099,11096.0,4.0,10.5,0.16809375,62.46514221974345
11100,11096.0,4.0,6.5,0.042515625,152.88496876148474
11101,10000.0,1.0,68675.5,23.49321875,2923.2052334250707
11102,11101.0,2.0,39184.5,6.183671875,6336.768960594307
11104,11102.0,3.0,96.5,0.006671875,14463.700234192038
11105,11102.0,3.0,27707.0,2.9885,9271.206290781327
11106,11105.0,4.0,21637.0,2.076671875,10419.074992287839
11107,11105.0,4.0,4943.0,0.5313125,9303.37607340313
11108,11107.0,5.0,4162.0,0.45278125,9192.076747877698
11109,11107.0,5.0,781.0,0.07853125,9945.085555113412
11111,11105.0,4.0,1127.0,0.380515625,2961.7706237424545
11112,11102.0,3.0,2759.0,0.653859375,4219.561736803115
11114,11112.0,4.0,174.5,0.09996875,1745.5454829634264
11115,11112.0,4.0,79.0,0.014125,5592.920353982301
11116,11112.0,4.0,1529.0,0.154703125,9883.446116553883
11117,11112.0,4.0,451.5,0.34959375,1291.499061410566
11119,11102.0,3.0,530.5,0.105359375,5035.147560433042
11120,11119.0,4.0,396.0,0.07428125,5331.089608750526
11121,11119.0,4.0,134.0,0.027015625,4960.092539039907
11122,11102.0,3.0,10.5,0.00353125,2973.451327433628
11125,11102.0,3.0,4144.5,1.193390625,3472.877960642602
11126,11125.0,4.0,80.0,0.029765625,2687.6640419947507
11127,11125.0,4.0,4064.5,1.163625,3492.963798474595
11129,11127.0,5.0,2615.0,0.815421875,3206.9289286603944
11130,11102.0,3.0,44.0,0.05403125,814.3435511856565
11132,11130.0,4.0,16.5,0.014421875,1144.0953412784397
11133,11102.0,3.0,2031.5,0.83034375,2446.577095329494
11135,11133.0,4.0,229.0,0.125234375,1828.5714285714284
11136,11133.0,4.0,1802.5,0.705109375,2556.3409931969773
11137,11136.0,5.0,723.0,0.15096875,4789.07058580004
11139,11136.0,5.0,1.5,0.006046875,248.06201550387595
11140,11136.0,5.0,663.5,0.416953125,1591.3059771407156
11141,11136.0,5.0,51.0,0.009046875,5637.305699481866
11142,11136.0,5.0,363.5,0.12209375,2977.2203736882516
11144,11102.0,3.0,15.5,0.004671875,3317.7257525083614
11145,11144.0,4.0,15.5,0.004671875,3317.7257525083614
11149,11102.0,3.0,1845.5,0.3433125,5375.568905880211
11150,11149.0,4.0,1845.5,0.3433125,5375.568905880211
11155,11150.0,5.0,34.0,0.011109375,3060.478199718706
11156,11155.0,6.0,34.0,0.011109375,3060.478199718706
11159,11150.0,5.0,1811.5,0.332203125,5452.989040967029
11171,11101.0,2.0,4607.0,4.909875,938.3130935105272
11172,11171.0,3.0,37.5,0.03396875,1103.9558417663295
11173,11171.0,3.0,2522.5,1.41009375,1788.8881501673204
11174,11173.0,4.0,599.5,0.430109375,1393.8315108802265
11175,11174.0,5.0,54.5,0.024328125,2240.205523442518
11177,11174.0,5.0,20.0,0.04246875,470.93451066961
11178,11174.0,5.0,125.5,0.142875,878.3902012248469
11179,11173.0,4.0,986.5,0.54575,1807.6042143838754
11180,11173.0,4.0,936.5,0.434234375,2156.6694253535316
11181,11180.0,5.0,32.0,0.07353125,435.18912027199315
11188,11171.0,3.0,2047.0,3.4658125,590.6262961426794
11189,11101.0,2.0,1787.5,0.538359375,3320.272819619794
11190,11101.0,2.0,11516.0,6.942875,1658.6788614226816
11191,11190.0,3.0,7585.5,3.907078125,1941.4764070017156
11192,11191.0,4.0,2323.0,0.864375,2687.4909616775126
11193,11192.0,5.0,1568.0,0.436546875,3591.825047424747
11194,11191.0,4.0,257.0,0.04675,5497.326203208557
11195,11191.0,4.0,927.0,0.416328125,2226.609119909927
11196,11191.0,4.0,652.0,0.68109375,957.283780683643
11198,11191.0,4.0,2892.0,1.52390625,1897.7545370655184
11199,11191.0,4.0,534.5,0.374625,1426.7600934267602
11200,11190.0,3.0,1558.5,1.84884375,842.9592819836723
11201,11200.0,4.0,381.0,1.0495,363.0300142925202
11202,11200.0,4.0,188.5,0.441328125,427.1198442202159
11207,11200.0,4.0,487.5,0.2803125,1739.1304347826085
11208,11200.0,4.0,54.5,0.035671875,1527.814279456855
11211,11190.0,3.0,2372.0,1.186953125,1998.393997235569
11212,11211.0,4.0,34.5,0.055609375,620.39898847991
11216,11211.0,4.0,1732.5,0.92809375,1866.7295195124414
11217,11211.0,4.0,605.0,0.20325,2976.629766297663
11218,11101.0,2.0,1617.0,0.61603125,2624.866839141683
11219,11218.0,3.0,70.0,0.0563125,1243.0632630410655
11221,11219.0,4.0,70.0,0.0563125,1243.0632630410655
11226,11218.0,3.0,746.5,0.256890625,2905.9059667903416
11227,11226.0,4.0,0.5,1.5625e-05,32000.0
11228,11226.0,4.0,26.5,0.0035625,7438.596491228071
11229,11226.0,4.0,719.5,0.2533125,2840.365161608685
11230,11218.0,3.0,800.5,0.302828125,2643.413652546308
11231,11230.0,4.0,131.0,0.01896875,6906.095551894563
11238,11101.0,2.0,7469.0,3.52559375,2118.5084072718246
11239,11238.0,3.0,6243.0,3.11459375,2004.4347677766964
11240,11239.0,4.0,353.0,0.080890625,4363.917326637049
11242,11239.0,4.0,229.0,0.10659375,2148.3435942538845
11243,11239.0,4.0,1347.5,0.633171875,2128.1741233373637
11244,11239.0,4.0,3881.0,2.1231875,1827.9120426245918
11245,11244.0,5.0,1557.5,0.696984375,2234.6268522877576
11246,11244.0,5.0,0.5,0.019,26.315789473684212
11247,11244.0,5.0,1583.5,0.757359375,2090.817189659797
11250,11244.0,5.0,351.0,0.13875,2529.7297297297296
11251,11250.0,6.0,9.5,0.004,2375.0
11252,11250.0,6.0,341.5,0.13475,2534.3228200371054
11253,11244.0,5.0,388.5,0.51109375,760.1345154387037
11254,11253.0,6.0,343.5,0.4776875,719.0893628156483
11255,11253.0,6.0,45.0,0.03340625,1347.0533208606178
11259,11239.0,4.0,432.5,0.17075,2532.94289897511
11260,11259.0,5.0,89.0,0.017765625,5009.674582233949
11261,11238.0,3.0,1226.0,0.411,2982.968369829684
11262,11261.0,4.0,83.0,0.0249375,3328.3208020050124
11265,11261.0,4.0,28.0,0.012953125,2161.640530759952
11277,11261.0,4.0,489.0,0.130125,3757.9250720461096
11278,11277.0,5.0,99.0,0.01675,5910.44776119403
11279,11277.0,5.0,129.0,0.0643125,2005.8309037900876
11280,11277.0,5.0,246.5,0.032859375,7501.664289110793
11281,11277.0,5.0,14.5,0.016203125,894.8891031822566
11284,11261.0,4.0,626.0,0.242984375,2576.2973442222365
11285,11284.0,5.0,330.5,0.135375,2441.3665743305633
11286,11284.0,5.0,86.5,0.08365625,1033.9932760552858
11287,11284.0,5.0,209.0,0.023953125,8725.375081539465
11292,10000.0,1.0,23274.0,3.015375,7718.442979728889
11293,11292.0,2.0,13543.0,1.853171875,7308.010758581149
11295,11293.0,3.0,325.5,0.068828125,4729.1713961407495
11296,11293.0,3.0,6314.5,0.727828125,8675.812026362679
11299,11292.0,2.0,4774.5,0.4666875,10230.614704700683
11300,11292.0,2.0,2049.5,0.209484375,9783.545908853584
11301,11292.0,2.0,2902.5,0.4855625,5977.603295147381
11302,11301.0,3.0,737.5,0.231765625,3182.093979639992
11303,11292.0,2.0,4.5,0.00046875,9600.0
