id,parent_structure_id,depth,count,volume (mm^3),density (cells/mm^3)
10203,10199.0,8.0,3860.5,0.143078125,26981.762585999782
10204,10199.0,8.0,2505.0,0.075609375,33130.81215127092
10205,10199.0,8.0,444.5,0.01371875,32400.91116173121
10206,10157.0,7.0,4060.5,0.24634375,16483.064823036915
10207,10206.0,8.0,519.0,0.0373125,13909.547738693467
10208,10206.0,8.0,1153.5,0.0584375,19739.037433155077
10209,10206.0,8.0,534.0,0.028546875,18706.07553366174
10210,10206.0,8.0,1076.5,0.074296875,14489.169295478443
10211,10206.0,8.0,684.0,0.03953125,17302.766798418972
10212,10206.0,8.0,93.5,0.00821875,11376.425855513311
10213,10157.0,7.0,11850.5,0.64153125,18472.210044327538
10214,10213.0,8.0,1918.5,0.1253125,15309.72568578554
10215,10213.0,8.0,3606.5,0.18690625,19295.769938137437
10216,10213.0,8.0,786.0,0.03025,25983.471074380166
10217,10213.0,8.0,3770.5,0.19259375,19577.47850073016
10218,10213.0,8.0,1627.0,0.09009375,18058.966354491848
10219,10213.0,8.0,142.0,0.016375,8671.755725190838
10220,10005.0,6.0,45796.5,2.78553125,16440.849478892047
10226,10220.0,7.0,23769.0,1.573359375,15107.165201847163
10227,10226.0,8.0,3579.0,0.306203125,11688.319640761341
10228,10226.0,8.0,6132.5,0.30678125,19989.81358867271
10229,10226.0,8.0,10207.0,0.59771875,17076.593297432948
10230,10226.0,8.0,3742.0,0.3501875,10685.7040870962
10231,10226.0,8.0,108.5,0.01246875,8701.754385964912
10232,10220.0,7.0,22027.5,1.212171875,18171.927970198125
10233,10232.0,8.0,1653.0,0.239359375,6905.933807689797
10234,10232.0,8.0,6872.0,0.261859375,26243.0932633212
10235,10232.0,8.0,10851.5,0.49821875,21780.593363858752
10236,10232.0,8.0,2343.0,0.181671875,12896.877956480605
10237,10232.0,8.0,308.0,0.0310625,9915.492957746479
10238,10005.0,6.0,21075.0,1.20953125,17424.10541273737
10239,10238.0,7.0,2858.5,0.26446875,10808.460356847454
10241,10238.0,7.0,4889.0,0.211390625,23127.799541725188
10242,10238.0,7.0,10375.0,0.490953125,21132.363705801854
10243,10238.0,7.0,2908.0,0.232,12534.482758620688
10244,10238.0,7.0,44.5,0.01071875,4151.603498542274
10245,10005.0,6.0,6512.5,0.423375,15382.344257454975
10246,10245.0,7.0,478.0,0.077,6207.7922077922085
10248,10245.0,7.0,970.0,0.071515625,13563.469521520648
10249,10245.0,7.0,3357.0,0.166921875,20111.20471777591
10250,10245.0,7.0,1692.5,0.102484375,16514.712608629365
10251,10245.0,7.0,15.0,0.005453125,2750.716332378224
10252,10005.0,6.0,59324.5,2.954953125,20076.291396331373
10258,10252.0,7.0,25469.5,1.363578125,18678.4310579931
10259,10258.0,8.0,1906.5,0.187265625,10180.72590738423
10260,10258.0,8.0,7097.5,0.310640625,22847.945274382575
10261,10258.0,8.0,13270.5,0.60409375,21967.61678133568
10262,10258.0,8.0,3113.0,0.23884375,13033.62553970954
10263,10258.0,8.0,82.0,0.022734375,3606.872852233677
10264,10252.0,7.0,13598.0,0.703078125,19340.66715558815
10265,10264.0,8.0,2835.5,0.21559375,13152.05102188723
10267,10264.0,8.0,4275.0,0.15665625,27289.048473967683
10268,10264.0,8.0,5338.0,0.2356875,22648.63431450544
10269,10264.0,8.0,1144.0,0.09321875,12272.209185383843
10270,10264.0,8.0,5.5,0.001921875,2861.788617886179
10272,10252.0,7.0,20257.0,0.888296875,22804.313028794568
10273,10272.0,8.0,3098.5,0.193109375,16045.311109313054
10274,10272.0,8.0,7992.5,0.2616875,30542.15428707905
10275,10272.0,8.0,7511.0,0.30940625,24275.527724472275
10276,10272.0,8.0,1632.0,0.11915625,13696.302124311569
10277,10272.0,8.0,23.0,0.0049375,4658.227848101266
10278,10005.0,6.0,54726.5,3.947640625,13863.090691037765
10279,10278.0,7.0,23866.0,1.8626875,12812.669865449787
10280,10279.0,8.0,1462.5,0.230171875,6353.947457742177
10281,10279.0,8.0,5452.5,0.46253125,11788.39267617053
10282,10279.0,8.0,11375.5,0.75565625,15053.802572267483
10283,10279.0,8.0,5486.5,0.3905625,14047.687630020804
10284,10279.0,8.0,89.0,0.023765625,3744.9046679815915
10285,10278.0,7.0,18947.0,1.217875,15557.425844195834
10286,10285.0,8.0,2980.5,0.211859375,14068.294121985398
10287,10285.0,8.0,6998.0,0.401546875,17427.604186933342
10288,10285.0,8.0,5989.5,0.376234375,15919.597989949749
10289,10285.0,8.0,2863.0,0.217828125,13143.390000717309
10290,10285.0,8.0,116.0,0.01040625,11147.147147147147
10291,10278.0,7.0,11913.5,0.867078125,13739.823040743879
10292,10291.0,8.0,1006.5,0.12509375,8045.965525855609
10293,10291.0,8.0,3747.5,0.2971875,12609.88433228181
10294,10291.0,8.0,6081.0,0.359796875,16901.202935684196
10295,10291.0,8.0,1074.0,0.08346875,12867.090977162112
10296,10291.0,8.0,4.5,0.00153125,2938.7755102040815
10297,10005.0,6.0,81808.0,5.25715625,15561.26470465853
10298,10297.0,7.0,18931.0,1.1773125,16079.842862451558
10299,10298.0,8.0,3684.5,0.252921875,14567.73954407858
10300,10298.0,8.0,5667.5,0.33521875,16906.87051365713
10301,10298.0,8.0,5956.0,0.366015625,16272.529348986125
10302,10298.0,8.0,3286.0,0.205265625,16008.525538555225
10303,10298.0,8.0,337.0,0.017890625,18836.681222707422
10325,10297.0,7.0,29058.5,1.896390625,15323.056134597797
10326,10325.0,8.0,4723.0,0.412265625,11456.206177752509
10327,10325.0,8.0,10709.5,0.486953125,21992.87662441842
10329,10325.0,8.0,8400.5,0.601875,13957.217030114227
10330,10325.0,8.0,5028.5,0.379296875,13257.425334706488
10331,10325.0,8.0,197.0,0.016,12312.5
10332,10297.0,7.0,33818.5,2.183453125,15488.539512383624
10333,10332.0,8.0,6802.0,0.48365625,14063.707436841765
10335,10332.0,8.0,12416.5,0.50909375,24389.41746976859
10336,10332.0,8.0,11398.5,0.83690625,13619.805085695083
10337,10332.0,8.0,2994.0,0.32978125,9078.745380460532
10338,10332.0,8.0,207.5,0.024015625,8640.208197787899
10339,10005.0,6.0,19639.5,1.226875,16007.743250127358
10346,10339.0,7.0,10274.0,0.718921875,14290.843493947099
10347,10346.0,8.0,1288.0,0.1199375,10738.92652423137
10348,10346.0,8.0,2914.0,0.212921875,13685.770896015263
10349,10346.0,8.0,1190.5,0.077625,15336.553945249598
10350,10346.0,8.0,2386.5,0.1774375,13449.806269813314
10351,10346.0,8.0,1978.0,0.11134375,17764.804939657588
10352,10346.0,8.0,517.0,0.01965625,26302.06677265501
10353,10339.0,7.0,9365.5,0.507953125,18437.724937709558
10354,10353.0,8.0,1296.5,0.084875,15275.40500736377
10355,10353.0,8.0,2448.5,0.13784375,17762.86556336432
10356,10353.0,8.0,1336.0,0.0730625,18285.714285714283
10357,10353.0,8.0,2198.0,0.122328125,17968.067441563417
10358,10353.0,8.0,1746.5,0.0756875,23075.14450867052
10359,10353.0,8.0,340.0,0.01415625,24017.66004415011
10360,10005.0,6.0,27664.5,1.551015625,17836.37737369667
10361,10360.0,7.0,4771.0,0.26396875,18074.109151177938
10362,10360.0,7.0,5799.5,0.34825,16653.26633165829
10363,10360.0,7.0,3157.5,0.1559375,20248.496993987974
10364,10360.0,7.0,8099.0,0.47590625,17018.05765316173
10365,10360.0,7.0,5093.5,0.263484375,19331.317084741742
10366,10360.0,7.0,744.0,0.04346875,17115.744069015098
10367,10005.0,6.0,7666.5,0.395,19408.86075949367
10368,10367.0,7.0,2290.0,0.1109375,20642.25352112676
10369,10367.0,7.0,3628.0,0.166546875,21783.657003471242
10370,10367.0,7.0,1296.5,0.084,15434.52380952381
10371,10367.0,7.0,373.5,0.027,13833.333333333332
10372,10367.0,7.0,78.5,0.006515625,12047.961630695445
10373,10005.0,6.0,16194.0,0.85615625,18914.771690331057
